Sourashtra Word,Hindi Pronunciation,Tamil Pronunciation,Roman Readable,Havard-Kyoto,IAST,IPA,Meaning English,Meaning Tamil
ꢫꢥ꣄ꢡ꣄ꢬꢸ ꢮꢶꢔ꣄ꢛꢵꢥ꣄,यन्त्रु विग्ञान्,யந்த்ரு விக்3ஞான்,yantru vignjaan,yantru vigJAn,yantru vigñān,jən̪t̪ɾu ʋɪgɲɑːn̪,engineering,பொறியியல் 
ꢦꣁꢥ꣄ꢡꢶ,पा॑न्ति,பொந்தி,po'nti,pOnti,pŏnti,pon̪t̪ɪ,competition,போட்டி 
ꢱ꣄ꢦꢬ꣄ꢤꣁ,स्वर्धा॑,ஸ்பர்தொ4,spardho',spardhO,spardhŏ,s̪pəɾd̪ʰo,competition,போட்டி 
ꢏꢫ꣄ꢣꢦꢥ꣄,आ॑य्दपन्न,ஒய்த3பன்,o'ydapan,Oydapan,ŏydapan,ojd̪əpən̪,treatment,மருத்துவம் 
ꢲꣁꢔꢡ꣄,हा॑गत्,ஹொக3த்,ho'gat,hOgat,hŏgat,ɦogət̪,medicine,மருந்து 
ꢥꢴꢸꢬꢸꢥꢸ ꢲꢸꢬꢶ,न्हुरुनु हुरि,நு:ருனு ஹுரி,nhurunu huri,nhurunu huri,nhurunu huri,n̪ɦuɾun̪u ɦuɾɪ,nursery school,மழலைப்பள்ளி 
ꢮꢶꢣ꣄ꢫꢵꢬ꣄ꢡꢶ,विद्यार्ति,வித்3யார்தி2,vidyaarti,vidyArti,vidyārti,ʋɪd̪jɑːɾt̪ɪ,student (male),மாணவன் 
ꢮꢶꢣ꣄ꢫꢵꢬ꣄ꢡ꣄ꢡꢶꢥꢶ,विद्यार्त्तिनि,வித்3யார்தி2னி,vidyaarttini,vidyArttini,vidyārttini,ʋɪd̪jɑːɾt̪t̪ɪn̪ɪ,student (female),மாணவி 
ꢧꣀꢭꢮꢬ꣄ꢔꢸ,फैलवर्गु,பை2லவர்கு3,phailavargu,phailavargu,phailavargu,pʰəɪləʋəɾgu,first class,முதல் வகுப்பு 
ꢦ꣄ꢬꢤꢵꢥꣁꢣ꣄ꢣꢶ,प्रधान् आ॑द्दि,ப்ரதா4ன்ஒத்3தி3,pradhaano'ddi,pradhAnOddi,pradhānŏddi,pɾəd̪ʰɑːn̪od̪d̪ɪ,principal,முதல்வர் 
ꢧꣀꢭꢯ꣄꣄ꢬꢿꢥꢶ,फैलश्रेनि,பை2லஶ்ரேநி,phailashreni,phailazreni,phailaśreni,pʰəɪləʃɾeːn̪ɪ,first rank,முதலிடம் 
ꢪꣀ,मै,மை,mai,mai,mai,məɪ,ink,மை 
ꢩꢵꢰꣁ,भाषा॑,பா4ஷொ,bhaasho',bhASO,bhāṣŏ,bʰɑːʂo,language,மொழி 
ꢩꢵꢰꢵ ꢬꢷꢡꢶ,भाषा रीति,பா4ஷா ரீதி,bhaashaa reeti,bhASA rIti,bhāṣā rīti,bʰɑːʂɑː ɾiːt̪ɪ,language style,மொழிநடை  
ꢩꢵꢰꢵ ꢪꢬ꣄ꢗꢶꢥꢶ,भाषा मर्च्चिनि,பா4ஷா மர்சினி,bhaashaa marchini,bhASA marcini,bhāṣā marcini,bʰɑːʂɑː məɾt͡ʃɪn̪ɪ,translation,மொழிபெயர்ப்பு  
ꢂꢥꢸꢮꢵꢣ꣄,अनुवाद्,அனுவாத்3,anuvaad,anuvAd,anuvād,ən̪uʋɑːd̪,translation,மொழிபெயர்ப்பு  
ꢩꢵꢱꢵꢥ꣄ꢡꢬ꣄,भाषान्तर्,பா4ஷாந்தர்,bhaasaantar,bhAsAntar,bhāsāntar,bʰɑːs̪ɑːn̪t̪əɾ,translation,மொழிபெயர்ப்பு  
ꢡꢬ꣄ꢙꢪꣁ,तर्जमा॑,தர்ஜமொ,tarjamo',tarjamO,tarjamŏ,t̪əɾd͡ʒəmo,translation,மொழிபெயர்ப்பு  
ꢩꢵꢰꢵꢮꢶꢔ꣄ꢛꢵꢥ꣄,भाषाविगञान,பா4ஷாவிக்3ஞான்,bhaashaavignjaan,bhASAvigJAn,bhāṣāvigñān,bʰɑːʂɑːʋɪgɲɑːn̪,linguistics,மொழியியல்  
ꢮꢬ꣄ꢒꢸ,वर्कु,வர்கு3,varku,varku,varku,ʋəɾku,classroom,வகுப்பு  
ꢗꢬꢶꢡ꣄ꢬꢸ,चरित्रु,சரித்ரு,charitru,caritru,caritru,t͡ʃəɾɪt̪ɾu,history,வரலாறு  
ꢮꢡ꣄ꢡꣁ,वत्त,வத்தொ,vatto',vattO,vattŏ,ʋət̪t̪o,word,வார்த்தை  
ꢯꢨ꣄ꢣꢸ ꢴ,शब्दु,ஶப்3து3,shabdu ha,zabdu ha,śabdu ha,ʃəbd̪u ɦə,word,வார்த்தை  
ꢮꢔ꣄ꢛꢵꢥ꣄,विगञान,விக்3ஞான்,vagnjaan,vagJAn,vagñān,ʋəgɲɑːn̪,science,விஞ்ஞானம்  
ꢮꢔ꣄ꢛꢵꢥꢶ,विगञानि,விக்3ஞானி,vagnjaani,vagJAni,vagñāni,ʋəgɲɑːn̪ɪ,scientist,விஞ்ஞானி  
ꢯꣁꢞ꣄ꢠꢶ,सा॑ड्णि,ஸொட்3ணி,sho'd'ni,zODNi,śŏḍṇi,ʃoɖɳɪ,leave,விடுப்பு  
ꢯꣂꢞꢸ,शोडु,ஸோடு3,shod'u,zoDu,śoḍu,ʃoːɖu,leave,விடுப்பு  
ꢱꣁꢞ꣄ꢮꢵꢬ꣄,सा॑ड्वार,ஸொட்3வார்,so'd'vaar,sODvAr,sŏḍvār,s̪oɖʋɑːɾ,holiday,விடுமுறை  
ꢙꢮꢵꢨ꣄,जवाब्,ஜவாப்3,javaab,javAb,javāb,d͡ʒəʋɑːb,answer,விடை  
ꢮꢶꢮꢵꢡ꣄,विवात्,விவாத்3,vivaat,vivAt,vivāt,ʋɪʋɑːt̪,debate,விவாதம்  
ꢦ꣄ꢬꢰ꣄ꢥꣁ,प्रष्णा॑,ப்ரஷ்னொ,prashno',praSnO,praṣnŏ,pɾəʂn̪o,question,வினா  
ꢦꢸꢱꢶꢥꢶ,पुसिनि,புஸினி,pusini,pusini,pusini,pus̪ɪn̪ɪ,question,வினா  
ꢦꢸꢱꢵꢮ꣄,पुसाव,புஸாவ்,pusaav,pusAv,pusāv,pus̪ɑːʋ,question,வினா  
ꢦ꣄ꢬꢰ꣄ꢥ ꢦꢡ꣄ꢬꣁ,प्रष्न पत्रा॑,ப்ரஷ்ன பத்ரொ,prashna patro',praSna patrO,praṣna patrŏ,pɾəʂn̪ə pət̪ɾo,question paper,வினாத்தாள்  
ꢒꣁꢪ꣄ꢪꢵ ꢂꢩ꣄ꢫꢵꢱ꣄,गा॑म्मा अभ्यास्,கொ3ம்மா அப்4யாஸ்,ko'mmaa abhyaas,kOmmA abhyAs,kŏmmā abhyās,kommɑː əbʰjɑːs̪,home work,வீட்டுப்பாடம்  
