Sourashtra Word,Hindi Pronunciation,Tamil Pronunciation,Roman Readable,Havard-Kyoto,IAST,IPA,Meaning English,Meaning Tamil
ꢞꢪ꣄ꢨꢷꢔꢒꢥꢶ,डम्पीगकनि,டா3ம்பீ3க3கனி,d'ambeegakani,DambIgakani,ḍambīgakani,ɖəmbiːgəkən̪ɪ,slavishly,ஊதாரித்தனமாக  
ꢙꢵꢒ꣄ꢬꢡꣁ ꢙꢵꢒ꣄ꢬꢡꢒꢥꢶ,जाक्रता॑ जाक्रतकनि,ஜாக்ரதொ,jaakrato' jaakratakani,jAkratO jAkratakani,jākratŏ jākratakani,d͡ʒɑːkɾət̪o d͡ʒɑːkɾət̪əkən̪ɪ,cautious,எச்சரிக்கையாக  
ꢙꢵꢒ꣄ꢬꢡꣁ ꢙꢵꢒ꣄ꢬꢡꢒꢥꢶ,जाक्रता॑ जाक्रतकनि,ஜாக்ரதகனி,jaakrato' jaakratakani,jAkratO jAkratakani,jākratŏ jākratakani,d͡ʒɑːkɾət̪o d͡ʒɑːkɾət̪əkən̪ɪ,cautious,எச்சரிக்கையாக  
ꢱꢵꢮ꣄ꢤꢵꢥ꣄ꢒꢥꢶ,साव्धान्कनि,ஸாவ்தா4ன்கனி,saavdhaankani,sAvdhAnkani,sāvdhānkani,s̪ɑːʋd̪ʰɑːn̪kən̪ɪ,warning,எச்சரிப்பாக  
ꢮꢾꢡꢸꢬ꣄ꢱꢵꢥꢵꢡ꣄ꢡꢒ꣄,व॑तुर्सानात्तक्,வெது3ர்ஸானாத்த,ve'tursaanaattak,vEtursAnAttak,vĕtursānāttak,ʋet̪uɾs̪ɑːn̪ɑːt̪t̪ək,unexpectedly,எதிர்பாரதா விதமாக    
ꢡꢶꢬꢔ꣄ꢒꢥꢶ,तिरग्कनि,திரக்3கனி,tiragkani,tiragkani,tiragkani,t̪ɪɾəgkən̪ɪ,conversely,எதிர்மாறாக  
ꢡꢶꢬꢔ꣄,दिरग्,திரக்3,tirag,tirag,tirag,t̪ɪɾəg,adversely,எதிராக  
ꢱꢵꢥꢸꢬ꣄,सामुर,ஸாமுர்,saanur,sAnur,sānur,s̪ɑːn̪uɾ,opposite,எதிரே  
ꢒꢶꢱꢒꢷ,किसकी,கிஸகீ,kisakee,kisakI,kisakī,kɪs̪əkiː,somehow,எப்படியோ  
ꢒꣂꢥꢒꢷ,कोनकी,கோனகீ,konakee,konakI,konakī,koːn̪əkiː,somehow,எப்படியோ  
ꢓꣁꢨ꣄ꢨꢶꢪ꣄,खा॑ब्बिम्,கொ2ப்3பி3ம்,kho'bbim,khObbim,khŏbbim,kʰobbɪm,"for ever, always, every day",எப்பொழுதும் / என்றும்  
ꢱꢣꢵ,सदा,ஸதா3,sadaa,sadA,sadā,s̪əd̪ɑː,"for ever, always, every day",எப்பொழுதும் / என்றும்  
ꢙꢵꢳ꣄꣄ꢒꢥꢶ,जाळ्कनि,ஜாள்கனி,jaal'kani,jALkani,jāl̤kani,d͡ʒɑːɭkən̪ɪ,irritatingly,எரிச்சலாக  
ꢭꢴꢾꢕꢸꢮ꣄ꢒꢥꢶ,ल्ह॑घुव्कनि,லெ:கு4வ்கனி,lhe'ghuvkani,lhEghuvkani,lhĕghuvkani,lɦegʰuʋkən̪ɪ,"lightly, easily",எளிதாக  
ꢱꢵꢤꢵꢬꢠ꣄ꢒꢥꢶ,साधारणकनि,ஸாதா4ரணகனி,saadhaarankani,sAdhAraNkani,sādhāraṇkani,s̪ɑːd̪ʰɑːɾəɳkən̪ɪ,simply,எளிமையாக  
ꢓꣁꢨ꣄ꢨꣁ,खा॑ब्बा॑,கொ2ப்3பொ3,kho'bbo',khObbO,khŏbbŏ,kʰobbo,When?,என்று 
ꢓꣁꢨ꣄ꢨꢵꢒ꣄,खा॑ब्बाक,கொ2ப்3பா3க்,kho'bbaak,khObbAk,khŏbbāk,kʰobbɑːk,When?,என்று 
ꢲꣁꢫꢾꢡ꣄ꢥꢪꢾꢳ꣄ꢳꢶ ꢲꣁꢫꢾꢡꢶꢥ꣄,हा॑य॑त्म॑ळ्ळि हा॑य॑तिन,ஹொயெத்மெள்ளி,ho'ye'tname'l'l'i ho'ye'tin,hOyEtnamELLi hOyEtin,hŏyĕtnamĕl̤l̤i hŏyĕtin,ɦojet̪n̪əmeɭɭɪ ɦojet̪ɪn̪,nevertheless,எனினும்  
ꢲꣁꢫꢾꢡ꣄ꢥꢪꢾꢳ꣄ꢳꢶ ꢲꣁꢫꢾꢡꢶꢥ꣄,हा॑य॑त्म॑ळ्ळि हा॑य॑तिन,ஹொயெதின்,ho'ye'tname'l'l'i ho'ye'tin,hOyEtnamELLi hOyEtin,hŏyĕtnamĕl̤l̤i hŏyĕtin,ɦojet̪n̪əmeɭɭɪ ɦojet̪ɪn̪,nevertheless,எனினும்  
ꢔꣁꢨ꣄ꢨꢶꢪ꣄,खा॑ब्बिम्,கொ2ப்3பி3ம்,go'bbim,gObbim,gŏbbim,gobbɪm,forever,என்றென்றைக்கும்  
ꢱꢣꢵ,सदा,ஸதா3,sadaa,sadA,sadā,s̪əd̪ɑː,forever,என்றென்றைக்கும்  
ꢚꢸꢒ꣄ꢒꢸ,झुक्कु,ஜு2க்கு,jhukku,jhukku,jhukku,d͡ʒʰukku,enormously,ஏராளமாக  
ꢮꢿꢥ꣄ꢒꢥꢶ ꢂꢦꢬꢶꢪꢶꢡ꣄ꢒꢥꢶ,वेन्कनि अपरिमित्कनि,வேன்கனி,venkani aparimitkani,venkani aparimitkani,venkani aparimitkani,ʋeːn̪kən̪ɪ əpəɾɪmɪt̪kən̪ɪ,enormously,ஏராளமாக  
ꢮꢿꢥ꣄ꢒꢥꢶ ꢂꢦꢬꢶꢪꢶꢡ꣄ꢒꢥꢶ,वेन्कनि अपरिमित्कनि,அபரிமித்கனி,venkani aparimitkani,venkani aparimitkani,venkani aparimitkani,ʋeːn̪kən̪ɪ əpəɾɪmɪt̪kən̪ɪ,enormously,ஏராளமாக  
ꢧꣀꢭꣂꢱ꣄,फैलोस,பை2லோஸ்,phailos,phailos,phailos,pʰəɪloːs̪,already,ஏற்கனவே  
ꢪꢸꢭ꣄ꢭꣂꢱ꣄,मुल्लोस्,முல்லோஸ்,mullos,mullos,mullos,mulloːs̪,already,ஏற்கனவே  
ꢬꢪꢵꢬꢪꢶ     ꢆꢥ꣄ꢥ ꢆꢦꢶꢬ꣄ꢒꢥꢶ,रमारमि       उन्न उपिर्कनि,ரமாரமி,ramaarami     unna upirkani,ramArami     unna upirkani,ramārami     unna upirkani,ɾəmɑːɾəmɪ     un̪n̪ə upɪɾkən̪ɪ,almost,எறக்குறைய  
ꢬꢪꢵꢬꢪꢶ     ꢆꢥ꣄ꢥ ꢆꢦꢶꢬ꣄ꢒꢥꢶ,रमारमि       उन्न उपिर्कनि,உன்ன உபிர்கனி,ramaarami     unna upirkani,ramArami     unna upirkani,ramārami     unna upirkani,ɾəmɑːɾəmɪ     un̪n̪ə upɪɾkən̪ɪ,almost,எறக்குறைய  
ꢱꢾꢥ꣄ꢡꢿꢮ꣄ꢒꢥꢶꢱꣁꢪ꣄ꢱꢒꢥꢶ,स॑न्तेव्कनि सा॑म्सकनि,ஸெந்தே3வ்கனி,se'ntevkaniso'msakani,sEntevkanisOmsakani,sĕntevkanisŏmsakani,s̪en̪t̪eːʋkən̪ɪs̪oms̪əkən̪ɪ,doubtfully,ஐயமாக  
ꢱꢾꢥ꣄ꢡꢿꢮ꣄ꢒꢥꢶꢱꣁꢪ꣄ꢱꢒꢥꢶ,स॑न्तेव्कनि सा॑म्सकनि,ஸொம்ஸெகனி,se'ntevkaniso'msakani,sEntevkanisOmsakani,sĕntevkanisŏmsakani,s̪en̪t̪eːʋkən̪ɪs̪oms̪əkən̪ɪ,doubtfully,ஐயமாக  
ꢂꢭꢔ꣄ꢔ,अलग्ग,அலக்3க3,alagga,alagga,alagga,ələggə,aside,ஒதுக்குப்புறமாக
ꢱꢵꢪꢡꢶ,सामति,ஸாமதி3,saamati,sAmati,sāmati,s̪ɑːmət̪ɪ,comparatively,ஒப்பாக  
ꢱꢵꢪꢡꢶ,सामति,துல்னகனி,saamati,sAmati,sāmati,s̪ɑːmət̪ɪ,comparatively,ஒப்பாக  
ꢏꢒ꣄ꢒꢮꢿꢭꢸꢪ꣄,आ॑क्कवेलुम्,ஒக்கவேளும்,o'kkavelum,Okkavelum,ŏkkavelum,okkəʋeːlum,sometimes,ஒருக்கால்  
ꢓꣁꢨ꣄ꢨꢶꢪ꣄ꢥꢴꢷ,खा॑ब्बिम्न्हि,கொ2ப்3பி3ம்நீ:,kho'bbimnhee,khObbimnhI,khŏbbimnhī,kʰobbɪmn̪ɦiː,never,ஒருக்காலும் (இல்லை)
ꢏꢒ꣄ꢒꢥꢶ,ओक्कनि,ஓக்கனி,o'kkani,Okkani,ŏkkani,okkən̪ɪ,together,ஒருசேர  
ꢏꢒꢮꢿꢭ꣄,आ॑कवेल्,ஒகவேள்,o'kavel,Okavel,ŏkavel,okəʋeːl,perhaps,ஒரு வேளை  
ꢒꢶꢱꢒꢶ,किसकि,கிஸகீ,kisaki,kisaki,kisaki,kɪs̪əkɪ,however/somehow,ஒருவழியாக  
ꢐꢒ꣄ꢒꢥ꣄,ओक्कन्,ஓக்கன்,okkan,okkan,okkan,oːkkən̪,outright,ஒரேயடியாக  
ꢂꢭꢔ꣄ꢔ ꢂꢭꢔ꣄ꢔꢒꢥꢶꢐꢒꣂꢒ꣄ꢙꢥꢒꢥꢶ,अलग्गअलग्गकनिओकोक्जनकनि,அலக்3க3அலக்3க3கனி,alagga alaggakaniokokjanakani,alagga alaggakaniokokjanakani,alagga alaggakaniokokjanakani,ələggə ələggəkən̪ɪoːkoːkd͡ʒən̪əkən̪ɪ,individually,ஒவ்வொருவராக  
ꢂꢭꢔ꣄ꢔ ꢂꢭꢔ꣄ꢔꢒꢥꢶꢐꢒꣂꢒ꣄ꢙꢥꢒꢥꢶ,अलग्गअलग्गकनिओकोक्जनकनि,ஓகோக்ஜனகனி,alagga alaggakaniokokjanakani,alagga alaggakaniokokjanakani,alagga alaggakaniokokjanakani,ələggə ələggəkən̪ɪoːkoːkd͡ʒən̪əkən̪ɪ,individually,ஒவ்வொருவராக  
ꢐꢒꣂꢒ꣄ꢒꢥꢶꢐꢒꣂꢒ꣄ꢫꢒꢥꢶ,ओकोक्कनि,ஓகோக்கனி,okokkaniokokyakani,okokkaniokokyakani,okokkaniokokyakani,oːkoːkkən̪ɪoːkoːkjəkən̪ɪ,individually,ஒவ்வொன்றாக  
ꢐꢒꣂꢒ꣄ꢒꢥꢶꢐꢒꣂꢒ꣄ꢫꢒꢥꢶ,ओकोक्यकनि,ஓகோக்யகனி,okokkaniokokyakani,okokkaniokokyakani,okokkaniokokyakani,oːkoːkkən̪ɪoːkoːkjəkən̪ɪ,individually,ஒவ்வொன்றாக  
ꢒꢶꢬꢪꢖ꣄ꢒꢥ꣄,किरमङ्कन्,க்ரமகனி,kiramankan,kiramaGkan,kiramaṅkan,kɪɾəməŋkən̪,"systematically, smoothly",ஒழுங்காக  
ꢒꢶꢬꢪꢖ꣄ꢒꢥ꣄,किरमङ्कन्,ந்யமகனி,kiramankan,kiramaGkan,kiramaṅkan,kɪɾəməŋkən̪,"systematically, smoothly",ஒழுங்காக  
ꢒꢶꢬꢪꢪ꣄,किरमम्,க்ரமகனி,kiramam,kiramam,kiramam,kɪɾəməm,serially,ஒன்றன்பின் ஒன்றாக   
ꢮꢶꢱ꣄ꢬꢵꢥ꣄ꢡꢶꢒꢥ꣄,विस्रान्तिकन्,விஶ்ராந்திகனி,visraantikan,visrAntikan,visrāntikan,ʋɪs̪ɾɑːn̪t̪ɪkən̪,leisurely,ஒய்வாக  
ꢐꢬ꣄ꢡꢒꢥ꣄,ओर्तकन्,ஓர்தகனி,ortakan,ortakan,ortakan,oːɾt̪əkən̪,along side,ஒரமாக  
ꢒꣁꢜꢸꢒ꣄ꢒꢥ꣄,का॑टुक्कन्,கொடுக்கன்,ko't'ukkan,kOTukkan,kŏṭukkan,koʈukkən̪,bitterly,கசப்பாக  
ꢡꢶꢗ꣄ꢗꢥ꣄ꢒꢥꢶ,तिच्चन्कनि,திச்சகனி,tichchankani,ticcankani,ticcankani,t̪ɪt͡ʃt͡ʃən̪kən̪ɪ,bitterly,கசப்பாக  
ꢡꢶꢗ꣄ꢗꢥ꣄ꢒꢥꢶ,तिच्चन्कनि,(=ரவகொடு3க்),tichchankani,ticcankani,ticcankani,t̪ɪt͡ʃt͡ʃən̪kən̪ɪ,bitterly,கசப்பாக  
ꢭꣂꢩꢶꢒꢥ꣄,लोभिकन्,லோபி4கனி,lobhikan,lobhikan,lobhikan,loːbʰɪkən̪,miserly,கஞ்சத்தனமாக  
ꢥꢶꢯ꣄꣄ꢗꢫꢸꢒꢥꢶ,निश्चयुकनि,நிஶ்சயுகனி,nishchayukani,nizcayukani,niścayukani,n̪ɪʃt͡ʃəjukən̪ɪ,surely,கட்டாயமாக  
ꢕꢾꢜ꣄ꢜꢶ,घ॑ट्टि,கெ4ட்டி,ghe't't'i,ghETTi,ghĕṭṭi,gʰeʈʈɪ,thickly,கட்டியாக  
ꢕꢾꢜ꣄ꢜꢶꢒꢥꢶ,घ॑ट्टिकनि,கெ4ட்டிகனி,ghe't't'ikani,ghETTikani,ghĕṭṭikani,gʰeʈʈɪkən̪ɪ,thickly,கட்டியாக  
ꢤꢶꢬꢸꢞꢔꢵꢡ꣄ꢬꢸꢒꢥꢶ,धिरुडगात्रुकनि,த்4ருட3கா3த்ருகனி,dhirud'agaatrukani,dhiruDagAtrukani,dhiruḍagātrukani,d̪ʰɪɾuɖəgɑːt̪ɾukən̪ɪ,fittingly,கட்டுறுதியாக  
ꢱꢥꢶꢪ꣄,सनिम्,ஸனிம்,sanim,sanim,sanim,s̪ən̪ɪm,visually,கட்புலனாக 
ꢓꢾꢜꢶꢥ꣄,ख॑टिन,கெ2டின்,khe't'in,khETin,khĕṭin,kʰeʈɪn̪,hardly,கடினமாக  
ꢓꢾꢜꢶꢥ꣄ꢒꢥꢶ,ख॑टिन्कनि,கெ2டின்கனி,khe't'inkani,khETinkani,khĕṭinkani,kʰeʈɪn̪kən̪ɪ,hardly,கடினமாக  
ꢱꢾꢡ꣄ꢭꢒꢥꢶ,स॑त्लकनि,ஸெத்லகனி,se'tlakani,sEtlakani,sĕtlakani,s̪et̪ləkən̪ɪ,"finally, lastly",கடைசியாக  
ꢂꢥ꣄ꢡꢶꢪꢒꢥꢶ,अन्तिमकनि,அந்திமகனி,antimakani,antimakani,antimakani,ən̪t̪ɪməkən̪ɪ,"finally, lastly",கடைசியாக  
ꢓꢠ꣄ꢞꢶꢦ꣄ꢒꢥꢶ,खण्डिप्कनि,க2ண்டி3ப்கனி,khand'ipkani,khaNDipkani,khaṇḍipkani,kʰəɳɖɪpkən̪ɪ,"strictly, definitely",கண்டிப்பாக  
ꢣꣁꢳꣁ ꢚꢫ꣄ꢭꢶ,दा॑ळा॑झय्लि,தொ3ளொஜ2ய்லி,do'l'o' jhayli,dOLO jhayli,dŏl̤ŏ jhayli,d̪oɭo d͡ʒʰəjlɪ,bluntly/blindly,கண்மூடித்தனமாக   
ꢔꢵꢪ꣄ꢨꢷꢬ꣄ꢒꢥꢶ,गाम्बीर्कनि,க3ம்பீ3ர்கனி,gaambeerkani,gAmbIrkani,gāmbīrkani,gɑːmbiːɾkən̪ɪ,majestically,கம்பீரமாக  
ꢔꢾꢬꢸꢮ꣄,ग॑रुव्,கெ3ருவ்கனி,ge'ruv,gEruv,gĕruv,geɾuʋ,proudly,கர்வமாக  
ꢒꢾꢬꢸꢮ꣄ꢒꢥꢶ,ग॑रुव्कनि,கெருவ்கனி,ke'ruvkani,kEruvkani,kĕruvkani,keɾuʋkən̪ɪ,roughly,கரகரப்பாக  
ꢒꢵꢳ,काळ,காள,kaal'a,kALa,kāl̤a,kɑːɭə,black,கருமையாக  
ꢮꢾꢞꢶꢒ꣄ꢒꢥꢶ,व॑डिक्कनि,வெடி3க்கனி,ve'd'ikkani,vEDikkani,vĕḍikkani,ʋeɖɪkkən̪ɪ,jovially,கலகலப்பாக  
ꢃꢒꢬ꣄ꢰꢠꢒꢥꢶ,आकर्षणकनि,ஆகர்ஷணகனி,aakarshanakani,AkarSaNakani,ākarṣaṇakani,ɑːkəɾʂəɳəkən̪ɪ,attractively,கவர்ச்சியாக  
ꢮꢶꢗꢵꢬ꣄ꢒꢥꢶ,विचार्कनि,விசார்கனி,vichaarkani,vicArkani,vicārkani,ʋɪt͡ʃɑːɾkən̪ɪ,sorrowfully,கவலையாக  
ꢂꢙꢵꢒ꣄ꢬꢡꢒꢥꢶ,अजाक्रतकनि,அஜாக்ரதகனி,ajaakratakani,ajAkratakani,ajākratakani,əd͡ʒɑːkɾət̪əkən̪ɪ,carelessly,கவனக்குறைவாக   
ꢙꢵꢒ꣄ꢬꢡꢒꢥꢶ,जाक्रतकनि,ஜாக்ரதகனி,jaakratakani,jAkratakani,jākratakani,d͡ʒɑːkɾət̪əkən̪ɪ,carefully,கவனமாக  
ꢩꢵꢬ꣄ꢒꢥꢶ,भार्कनि,பா4ர்கனி,bhaarkani,bhArkani,bhārkani,bʰɑːɾkən̪ɪ,heavily,கனமாக  
ꢔꢿꢭꢶꢒꢥꢶ ꢥꢒ꣄ꢒꢭ꣄ꢒꢥꢶ,गेलिकन् नक्कल्कनि,கே3ள்கனி,gelikani nakkalkani,gelikani nakkalkani,gelikani nakkalkani,geːlɪkən̪ɪ n̪əkkəlkən̪ɪ,mockingly,கிண்டலாக  
ꢔꢿꢭꢶꢒꢥꢶ ꢥꢒ꣄ꢒꢭ꣄ꢒꢥꢶ,गेलिकन् नक्कल्कनि,நக்கல்கனி,gelikani nakkalkani,gelikani nakkalkani,gelikani nakkalkani,geːlɪkən̪ɪ n̪əkkəlkən̪ɪ,mockingly,கிண்டலாக  
ꢓꢵꢭ꣄,खाल्,கா2ல்,khaal,khAl,khāl,kʰɑːl,"below, beneath",கீழே  
ꢂꢞꢸꢒ꣄,अडुक्,அடு3க்,ad'uk,aDuk,aḍuk,əɖuk,"below, beneath",கீழே  
ꢱꣂꢥ꣄ꢡꣂꢰ꣄ꢒꢥ꣄,सा॑न्तोष्कनि,ஸொந்தோஷ்கனி,sontoshkan,sontoSkan,sontoṣkan,s̪oːn̪t̪oːʂkən̪,jolly,குதூலகமாக  
ꢔꢸꢪ꣄ꢦꢸꢒꢥꢶ,गुम्पुकनि,கு3ம்புகனி,gumpukani,gumpukani,gumpukani,gumpukən̪ɪ,as group,கும்பலாக  
ꢱꢖ꣄ꢗꢭꢒꢥꢶ,सन्चलकनि,சஞ்சலகனி,sangchalakani,saGcalakani,saṅcalakani,s̪əŋt͡ʃələkən̪ɪ,confusedly,குழப்பமாக  
ꢱ꣄ꢭꢭꢒꢥꢶ,सिल्लकनि,ஸிள்ளகனி,slalakani,slalakani,slalakani,s̪lələkən̪ɪ,cold,குளுமையாக  
ꢮꢶꢱꢿꢰ꣄ꢒꢥꢶ,विसेष्कनि,விஸேஷ்கனி,viseshkani,viseSkani,viseṣkani,ʋɪs̪eːʂkən̪ɪ,specifically,குறிப்பாக  
ꢂꢞ꣄ꢞꢪ꣄ ꢂꢞ꣄ꢞꢪ꣄ꢒꢥꢶ,अड्डम् अड्डम्कनि,அட்3ட3ம்,ad'd'am ad'd'amkani,aDDam aDDamkani,aḍḍam aḍḍamkani,əɖɖəm əɖɖəmkən̪ɪ,crosswise,குறுக்காக  
ꢂꢞ꣄ꢞꢪ꣄ ꢂꢞ꣄ꢞꢪ꣄ꢒꢥꢶ,अड्डम् अड्डम्कनि,அட்3ட3ம்கனி,ad'd'am ad'd'amkani,aDDam aDDamkani,aḍḍam aḍḍamkani,əɖɖəm əɖɖəmkən̪ɪ,crosswise,குறுக்காக  
ꢂꢞ꣄ꢞꢪ꣄ ꢣꢶꢞ꣄ꢞꢪ꣄ꢒꢥꢶ,अड्डम्दिड्डम्कनि,அட்3டம்தி3ட்3ட3ம்கனி,ad'd'am did'd'amkani,aDDam diDDamkani,aḍḍam diḍḍamkani,əɖɖəm d̪ɪɖɖəmkən̪ɪ,criss-cross,குறுக்குமறுக்காக   
ꢂꢞ꣄ꢞꢪ꣄,अड्डम्,அட்3ட3ம்,ad'd'am,aDDam,aḍḍam,əɖɖəm,crosswise,குறுக்கே  
ꢂꢒ꣄ꢬꢒꢥꢶ,अक्कुरकनि,அக்ரகனி,akrakani,akrakani,akrakani,əkɾəkən̪ɪ,narrow,குறுகலாக  
ꢱꢿꢰ꣄ꢜꢒꢥꢶ,सेष्टकनि,ஸேஷ்டகனி,sesht'akani,seSTakani,seṣṭakani,s̪eːʂʈəkən̪ɪ,naughtily,குறும்பாக  
ꢮꢶꢰꢪꢖ꣄ꢒꢥꢶ,विषमङ्कनि,விஷமகனி,vishamankani,viSamaGkani,viṣamaṅkani,ʋɪʂəməŋkən̪ɪ,naughtily,குறும்பாக  
ꢆꢥ꣄ꢥꢒꢥꢶꢭꢿꢱ꣄ꢒꢥꢶꢏꢳ꣄ꢜꢒꢥꢶ,उन्नकन्   लेस्कनिआ॑ळ्टकनि,உன்னகனி,unnakanileskanio'l't'akani,unnakanileskaniOLTakani,unnakanileskaniŏl̤ṭakani,un̪n̪əkən̪ɪleːs̪kən̪ɪoɭʈəkən̪ɪ,"little, less",குறைவாக  
ꢆꢥ꣄ꢥꢒꢥꢶꢭꢿꢱ꣄ꢒꢥꢶꢏꢳ꣄ꢜꢒꢥꢶ,उन्नकन्   लेस्कनिआ॑ळ्टकनि,லேஸ்கனி,unnakanileskanio'l't'akani,unnakanileskaniOLTakani,unnakanileskaniŏl̤ṭakani,un̪n̪əkən̪ɪleːs̪kən̪ɪoɭʈəkən̪ɪ,"little, less",குறைவாக  
ꢆꢥ꣄ꢥꢒꢥꢶꢭꢿꢱ꣄ꢒꢥꢶꢏꢳ꣄ꢜꢒꢥꢶ,उन्नकन्   लेस्कनिआ॑ळ्टकनि,ஒள்டகனி,unnakanileskanio'l't'akani,unnakanileskaniOLTakani,unnakanileskaniŏl̤ṭakani,un̪n̪əkən̪ɪleːs̪kən̪ɪoɭʈəkən̪ɪ,"little, less",குறைவாக  
ꢗꢾꢬꢶ,च॑रि,செரி,che'ri,cEri,cĕri,t͡ʃeɾɪ,jointly,கூட்டாக  
ꢗꢾꢬꢶ,च॑रि,மிளி,che'ri,cEri,cĕri,t͡ʃeɾɪ,jointly,கூட்டாக  
ꢗꢾꢬꢶ,च॑रि,ஓக்ஹொயி,che'ri,cEri,cĕri,t͡ʃeɾɪ,jointly,கூட்டாக  
ꢗꢾꢬꢶ,च॑रि,கு3ம்புகனி,che'ri,cEri,cĕri,t͡ʃeɾɪ,jointly,கூட்டாக  
ꢮꢿꢥ꣄ꢒꢥ꣄ꢆꢦꢬꢶꢒꢥꢶꢲꣁꢭ꣄ꢭꢒꢥꢶ,वेन्कन्उपरिकनिहा॑ल्लकनि,வேன்கன்,venkanuparikaniho'llakani,venkanuparikanihOllakani,venkanuparikanihŏllakani,ʋeːn̪kən̪upəɾɪkən̪ɪɦolləkən̪ɪ,additionally,கூடுதலாக  
ꢮꢿꢥ꣄ꢒꢥ꣄ꢆꢦꢬꢶꢒꢥꢶꢲꣁꢭ꣄ꢭꢒꢥꢶ,वेन्कन्उपरिकनिहा॑ल्लकनि,உபரிகனி,venkanuparikaniho'llakani,venkanuparikanihOllakani,venkanuparikanihŏllakani,ʋeːn̪kən̪upəɾɪkən̪ɪɦolləkən̪ɪ,additionally,கூடுதலாக  
ꢮꢿꢥ꣄ꢒꢥ꣄ꢆꢦꢬꢶꢒꢥꢶꢲꣁꢭ꣄ꢭꢒꢥꢶ,वेन्कन्उपरिकनिहा॑ल्लकनि,ஹொல்லகனி,venkanuparikaniho'llakani,venkanuparikanihOllakani,venkanuparikanihŏllakani,ʋeːn̪kən̪upəɾɪkən̪ɪɦolləkən̪ɪ,additionally,கூடுதலாக  
ꢓꢹꢬ꣄ꢒꢥꢶ,खूर्कनि,கூ2ர்கனி,khoorkani,khUrkani,khūrkani,kʰuːɾkən̪ɪ,sharply,கூராக  
ꢓꢿꢭ꣄ꢒꢥꢶ,खेल्कनि,கே2ள்கனி,khelkani,khelkani,khelkani,kʰeːlkən̪ɪ,sportively,கேலியாக  
ꢥꢷꢗꢒꢥꢶ,नीचकनि,நீசகனி,neechakani,nIcakani,nīcakani,n̪iːt͡ʃəkən̪ɪ,disgustingly,கேவலமாக  
ꢒꢸꢬꢹꢬ꣄ꢒꢥꢶ,कुरूर्कनि,க்ரூர்கனி,kuroorkani,kurUrkani,kurūrkani,kuɾuːɾkən̪ɪ,Brutally/cruely,கொடுமையாக/கொடூரமாக
ꢮꢒꢸꢠ꣄ꢜ ꢮꢒꢸꢠ꣄ꢜ꣄ꢒꢥꢶ,वकुण्ट  वकुण्टकनि,வகுண்ட,vakunt'a vakunt'kani,vakuNTa vakuNTkani,vakuṇṭa vakuṇṭkani,ʋəkuɳʈə ʋəkuɳʈkən̪ɪ,skew,கோணலாக  
ꢮꢒꢸꢠ꣄ꢜ ꢮꢒꢸꢠ꣄ꢜ꣄ꢒꢥꢶ,वकुण्ट  वकुण्टकनि,வகுண்டகனி,vakunt'a vakunt'kani,vakuNTa vakuNTkani,vakuṇṭa vakuṇṭkani,ʋəkuɳʈə ʋəkuɳʈkən̪ɪ,skew,கோணலாக  
ꢬꢵꢒ꣄ꢒꢥꢶ,राक्कनि,ராக்கனி,raakkani,rAkkani,rākkani,ɾɑːkkən̪ɪ,angrily,கோபமாக  
ꢱꢲꢙꢪ꣄ꢒꢥꢶ,सहजम्कनि,ஸஹஜம்கனி,sahajamkani,sahajamkani,sahajamkani,s̪əɦəd͡ʒəmkən̪ɪ,naturally,சகஜமாக  
ꢱꢖ꣄ꢒꢜꢪ꣄ꢒꢥꢶ,सङ्कटम्कनि,ஸங்கட்கனி,sankat'amkani,saGkaTamkani,saṅkaṭamkani,s̪əŋkəʈəmkən̪ɪ,sorrowfully,சங்கடமாக  
ꢬꢾꢗ꣄ꢗꢒꢥꢶ ꢱꢾꢡ꣄ꢣꢸꢒꢥꢶꢩꢮꢜ꣄ꢒꢥꢶ,र॑च्चकनि स॑द्दुकनि भवाट्कनि,ரெச்சகனி,re'chchakani se'tdukanibhavat'kani,rEccakani sEtdukanibhavaTkani,rĕccakani sĕtdukanibhavaṭkani,ɾet͡ʃt͡ʃəkən̪ɪ s̪et̪d̪ukən̪ɪbʰəʋəʈkən̪ɪ,aloud,சத்தமாக  
ꢬꢾꢗ꣄ꢗꢒꢥꢶ ꢱꢾꢡ꣄ꢣꢸꢒꢥꢶꢩꢮꢜ꣄ꢒꢥꢶ,र॑च्चकनि स॑द्दुकनि भवाट्कनि,ஸெத்3து3கனி,re'chchakani se'tdukanibhavat'kani,rEccakani sEtdukanibhavaTkani,rĕccakani sĕtdukanibhavaṭkani,ɾet͡ʃt͡ʃəkən̪ɪ s̪et̪d̪ukən̪ɪbʰəʋəʈkən̪ɪ,aloud,சத்தமாக  
ꢬꢾꢗ꣄ꢗꢒꢥꢶ ꢱꢾꢡ꣄ꢣꢸꢒꢥꢶꢩꢮꢜ꣄ꢒꢥꢶ,र॑च्चकनि स॑द्दुकनि भवाट्कनि,ப4வாட்கனி,re'chchakani se'tdukanibhavat'kani,rEccakani sEtdukanibhavaTkani,rĕccakani sĕtdukanibhavaṭkani,ɾet͡ʃt͡ʃəkən̪ɪ s̪et̪d̪ukən̪ɪbʰəʋəʈkən̪ɪ,aloud,சத்தமாக  
